FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2022-06-15,28.0,Cafetera Espresso,3.0,773.65,6.0,Stark Industries,4.0,ElectroShop Sur
2022-05-21,NULL,NULL,NULL,NULL,11.0,Biohazard Inc,3.0,Outlet Norte
2024-05-15,NULL,NULL,NULL,NULL,3.0,Initech,18.0,ElectroShop Satélite
2022-09-15,1.0,"Televisor LED 55""",3.0,713.72,2.0,Globex Corporation,6.0,ElectroShop Oeste
2023-12-31,21.0,Home Theater 7.1,9.0,976.96,2.0,Globex Corporation,13.0,ElectroShop Norte
2024-02-09,19.0,Batidora de Mano,8.0,117.67,NULL,NULL,7.0,Tienda Express
2023-08-14,24.0,Smartwatch Deportivo,9.0,1369.73,2.0,Globex Corporation,3.0,Outlet Norte
2024-09-15,15.0,"Televisor LED 65""",10.0,1258.2,15.0,LexCorp,9.0,Tienda Online Plus
2023-07-31,11.0,phone,6.0,683.14,8.0,Dunder Mifflin,11.0,Tienda Norte
2023-09-07,9.0,"Tablet 10""",6.0,383.66,NULL,NULL,7.0,Tienda Express
2022-02-13,6.0,Licuadora 600W,3.0,305.41,3.0,Initech,15.0,ElectroShop Express
2024-05-12,27.0,Lavadora Carga Superior,1.0,806.22,2.0,Globex Corporation,2.0,Tienda Central
2023-08-30,4.0,Microondas 20L,7.0,1128.54,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2022-01-14,22.0,"Laptop Gamer 15""",2.0,1206.97,9.0,Pied Piper,20.0,ElectroShop Store
2024-06-17,9.0,"Tablet 10""",7.0,317.77,6.0,Stark Industries,5.0,Tienda Premium
2024-01-03,16.0,Refrigerador Triple Puerta,5.0,1088.53,5.0,Weyland-Yutani,20.0,ElectroShop Store
2022-03-14,11.0,phone,2.0,1282.4,2.0,Globex Corporation,NULL,NULL
2022-04-14,25.0,Teléfono Inteligente 256GB,7.0,647.02,8.0,Dunder Mifflin,17.0,Tienda Virtual Sur
2022-05-05,19.0,Batidora de Mano,6.0,850.76,5.0,Weyland-Yutani,19.0,Tienda Plus
2023-04-04,27.0,Lavadora Carga Superior,8.0,243.68,15.0,LexCorp,6.0,ElectroShop Oeste
2023-06-10,22.0,"Laptop Gamer 15""",7.0,1187.43,14.0,Blue Sun Corporation,6.0,ElectroShop Oeste
2022-09-18,1.0,"Televisor LED 55""",3.0,512.83,10.0,Hooli,4.0,ElectroShop Sur
2024-03-10,4.0,Microondas 20L,9.0,936.44,14.0,Blue Sun Corporation,8.0,ElectroShop Este
2023-12-21,NULL,NULL,NULL,NULL,NULL,NULL,3.0,Outlet Norte
2022-11-26,29.0,Refrigerador Compacto,2.0,268.83,10.0,Hooli,4.0,ElectroShop Sur
2022-01-01,15.0,"Televisor LED 65""",8.0,679.17,2.0,Globex Corporation,12.0,Outlet Sur
2023-10-16,6.0,Licuadora 600W,4.0,735.59,11.0,Biohazard Inc,17.0,Tienda Virtual Sur
2022-06-11,3.0,Refrigerador Doble Puerta,5.0,1348.05,5.0,Weyland-Yutani,15.0,ElectroShop Express
2023-11-20,11.0,phone,4.0,742.44,2.0,Globex Corporation,9.0,Tienda Online Plus
2023-10-15,2.0,Lavadora 8kg,4.0,1404.97,6.0,Stark Industries,13.0,ElectroShop Norte
2023-05-26,13.0,Lavadora 10kg,5.0,386.83,2.0,Globex Corporation,18.0,ElectroShop Satélite
2022-06-29,5.0,Aspiradora Sin Bolsa,2.0,202.55,14.0,Blue Sun Corporation,13.0,ElectroShop Norte
2022-12-29,29.0,Refrigerador Compacto,5.0,1262.92,8.0,Dunder Mifflin,10.0,ElectroShop California
2022-06-04,22.0,"Laptop Gamer 15""",8.0,257.51,10.0,Hooli,9.0,Tienda Online Plus
2023-11-19,8.0,"Computadora Portátil 15""",6.0,1390.3,1.0,ACME Corp,3.0,Outlet Norte
2023-10-02,12.0,"Televisor LED 55""",1.0,301.55,4.0,Umbrella Corp,7.0,Tienda Express
2022-02-13,22.0,"Laptop Gamer 15""",10.0,348.18,6.0,Stark Industries,3.0,Outlet Norte
2024-09-08,11.0,phone,9.0,770.95,6.0,Stark Industries,11.0,Tienda Norte
2024-01-12,23.0,"Tablet - 12""",5.0,1245.9,8.0,Dunder Mifflin,18.0,ElectroShop Satélite
2022-07-29,21.0,Home Theater 7.1,10.0,53.9,2.0,Globex Corporation,2.0,Tienda Central
2022-12-29,19.0,Batidora de Mano,5.0,604.91,14.0,Blue Sun Corporation,14.0,NULL
2022-02-15,16.0,Refrigerador Triple Puerta,2.0,1480.44,3.0,Initech,14.0,NULL
2023-07-10,7.0,Home Theater 5.1,10.0,1174.17,1.0,ACME Corp,10.0,ElectroShop California
2022-03-25,13.0,Lavadora 10kg,1.0,237.62,10.0,Hooli,13.0,ElectroShop Norte
2024-01-06,19.0,Batidora de Mano,9.0,1413.69,1.0,ACME Corp,12.0,Outlet Sur
2022-03-13,20.0,Lavadora Secadora,7.0,856.85,5.0,Weyland-Yutani,18.0,ElectroShop Satélite
2024-09-04,7.0,Home Theater 5.1,9.0,654.07,12.0,Cyberdyne Systems,11.0,Tienda Norte
2023-05-02,1.0,"Televisor LED 55""",10.0,782.78,6.0,Stark Industries,3.0,Outlet Norte
2023-05-05,21.0,Home Theater 7.1,10.0,1213.99,11.0,Biohazard Inc,5.0,Tienda Premium
2024-10-14,28.0,Cafetera Espresso,1.0,468.14,6.0,Stark Industries,2.0,Tienda Central
2022-04-20,4.0,Microondas 20L,7.0,198.85,13.0,Tyrell Corp,20.0,ElectroShop Store
2023-08-10,1.0,"Televisor LED 55""",10.0,123.96,1.0,ACME Corp,13.0,ElectroShop Norte
2022-10-11,3.0,Refrigerador Doble Puerta,8.0,1391.54,13.0,Tyrell Corp,1.0,ElectroShop Online
2023-05-20,NULL,NULL,NULL,NULL,10.0,Hooli,3.0,Outlet Norte
2022-11-24,28.0,Cafetera Espresso,9.0,1275.14,9.0,Pied Piper,4.0,ElectroShop Sur
2022-01-24,1.0,"Televisor LED 55""",3.0,556.68,7.0,Wayne Enterprises,9.0,Tienda Online Plus
2023-01-22,13.0,Lavadora 10kg,8.0,266.13,1.0,ACME Corp,19.0,Tienda Plus
2022-07-16,3.0,Refrigerador Doble Puerta,9.0,263.47,5.0,Weyland-Yutani,13.0,ElectroShop Norte
2023-04-25,20.0,Lavadora Secadora,10.0,1332.79,8.0,Dunder Mifflin,5.0,Tienda Premium
2024-05-29,15.0,"Televisor LED 65""",7.0,1130.79,14.0,Blue Sun Corporation,18.0,ElectroShop Satélite
2024-02-06,3.0,Refrigerador Doble Puerta,3.0,130.6,7.0,Wayne Enterprises,18.0,ElectroShop Satélite
2024-05-07,13.0,Lavadora 10kg,8.0,1028.43,9.0,Pied Piper,11.0,Tienda Norte
2022-04-16,24.0,Smartwatch Deportivo,6.0,222.88,6.0,Stark Industries,15.0,ElectroShop Express
2024-05-01,26.0,"Televisor OLED 55""",1.0,555.72,5.0,Weyland-Yutani,17.0,Tienda Virtual Sur
2023-10-09,22.0,"Laptop Gamer 15""",7.0,948.98,9.0,Pied Piper,13.0,ElectroShop Norte
2024-04-15,23.0,"Tablet - 12""",1.0,951.96,2.0,Globex Corporation,14.0,NULL
2024-01-23,14.0,Refrigerador Simple Puerta,1.0,57.75,NULL,NULL,15.0,ElectroShop Express
2022-03-03,27.0,Lavadora Carga Superior,4.0,1302.7,NULL,NULL,3.0,Outlet Norte
2024-10-11,15.0,"Televisor LED 65""",4.0,1464.74,3.0,Initech,7.0,Tienda Express
2024-07-12,25.0,Teléfono Inteligente 256GB,8.0,98.68,10.0,Hooli,4.0,ElectroShop Sur
2022-05-03,28.0,Cafetera Espresso,3.0,117.84,8.0,Dunder Mifflin,19.0,Tienda Plus
2023-06-23,5.0,Aspiradora Sin Bolsa,5.0,819.01,3.0,Initech,9.0,Tienda Online Plus
2023-04-20,28.0,Cafetera Espresso,10.0,1067.27,11.0,Biohazard Inc,20.0,ElectroShop Store
2024-02-15,23.0,"Tablet - 12""",10.0,398.1,2.0,Globex Corporation,15.0,ElectroShop Express
2024-02-23,20.0,Lavadora Secadora,1.0,752.47,14.0,Blue Sun Corporation,2.0,Tienda Central
2024-05-22,28.0,Cafetera Espresso,2.0,507.32,9.0,Pied Piper,13.0,ElectroShop Norte
2023-05-23,16.0,Refrigerador Triple Puerta,9.0,782.16,14.0,Blue Sun Corporation,14.0,NULL
2023-06-26,11.0,phone,9.0,1415.77,15.0,LexCorp,17.0,Tienda Virtual Sur
2023-01-17,NULL,NULL,NULL,NULL,13.0,Tyrell Corp,7.0,Tienda Express
2024-03-11,3.0,Refrigerador Doble Puerta,8.0,991.76,11.0,Biohazard Inc,18.0,ElectroShop Satélite
2022-11-30,16.0,Refrigerador Triple Puerta,2.0,1181.23,15.0,LexCorp,12.0,Outlet Sur
2023-08-04,3.0,Refrigerador Doble Puerta,5.0,334.98,12.0,Cyberdyne Systems,6.0,ElectroShop Oeste
2022-10-01,8.0,"Computadora Portátil 15""",5.0,1229.52,3.0,Initech,5.0,Tienda Premium
2022-03-23,9.0,"Tablet 10""",9.0,352.7,4.0,Umbrella Corp,1.0,ElectroShop Online
2024-07-01,15.0,"Televisor LED 65""",9.0,900.15,7.0,Wayne Enterprises,5.0,Tienda Premium
2024-07-12,17.0,Microondas 25L,8.0,816.79,10.0,Hooli,6.0,ElectroShop Oeste
2022-05-15,15.0,"Televisor LED 65""",1.0,741.67,13.0,Tyrell Corp,NULL,NULL
2024-11-10,NULL,NULL,NULL,NULL,11.0,Biohazard Inc,3.0,Outlet Norte
2024-09-26,22.0,"Laptop Gamer 15""",6.0,1359.07,15.0,LexCorp,2.0,Tienda Central
2022-03-24,18.0,Aspiradora Robot,5.0,929.69,11.0,Biohazard Inc,15.0,ElectroShop Express
2024-07-21,8.0,"Computadora Portátil 15""",6.0,647.02,10.0,Hooli,9.0,Tienda Online Plus
2022-03-05,27.0,Lavadora Carga Superior,3.0,627.93,2.0,Globex Corporation,11.0,Tienda Norte
2022-10-07,12.0,"Televisor LED 55""",1.0,1481.99,15.0,LexCorp,8.0,ElectroShop Este
2022-11-06,4.0,Microondas 20L,7.0,656.27,1.0,ACME Corp,1.0,ElectroShop Online
2023-08-12,28.0,Cafetera Espresso,1.0,880.07,3.0,Initech,18.0,ElectroShop Satélite
2024-02-01,27.0,Lavadora Carga Superior,3.0,1363.54,8.0,Dunder Mifflin,2.0,Tienda Central
2022-11-06,6.0,Licuadora 600W,2.0,1355.73,12.0,Cyberdyne Systems,17.0,Tienda Virtual Sur
2023-12-10,24.0,Smartwatch Deportivo,10.0,736.44,4.0,Umbrella Corp,18.0,ElectroShop Satélite
2023-10-30,1.0,"Televisor LED 55""",5.0,270.1,9.0,Pied Piper,13.0,ElectroShop Norte
2022-04-17,6.0,Licuadora 600W,5.0,96.86,9.0,Pied Piper,14.0,NULL
2022-05-03,9.0,"Tablet 10""",7.0,606.52,12.0,Cyberdyne Systems,20.0,ElectroShop Store
2022-12-18,20.0,Lavadora Secadora,7.0,432.35,9.0,Pied Piper,19.0,Tienda Plus
2023-02-14,25.0,Teléfono Inteligente 256GB,10.0,1334.83,7.0,Wayne Enterprises,15.0,ElectroShop Express
2024-04-09,18.0,Aspiradora Robot,10.0,722.41,1.0,ACME Corp,17.0,Tienda Virtual Sur
2024-10-25,26.0,"Televisor OLED 55""",5.0,439.91,3.0,Initech,17.0,Tienda Virtual Sur
2022-01-15,17.0,Microondas 25L,8.0,513.14,15.0,LexCorp,3.0,Outlet Norte
2022-10-08,20.0,Lavadora Secadora,7.0,799.69,3.0,Initech,4.0,ElectroShop Sur
2022-11-05,NULL,NULL,NULL,NULL,9.0,Pied Piper,1.0,ElectroShop Online
2024-01-06,9.0,"Tablet 10""",3.0,1061.27,1.0,ACME Corp,6.0,ElectroShop Oeste
2024-05-20,30.0,Parlante Bluetooth,3.0,993.96,15.0,LexCorp,12.0,Outlet Sur
2024-05-20,5.0,Aspiradora Sin Bolsa,4.0,1089.35,11.0,Biohazard Inc,9.0,Tienda Online Plus
2022-07-01,19.0,Batidora de Mano,4.0,215.5,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2022-03-10,4.0,Microondas 20L,10.0,177.41,7.0,Wayne Enterprises,7.0,Tienda Express
2024-10-29,12.0,"Televisor LED 55""",4.0,310.76,8.0,Dunder Mifflin,5.0,Tienda Premium
2023-07-16,22.0,"Laptop Gamer 15""",3.0,707.42,8.0,Dunder Mifflin,13.0,ElectroShop Norte
2024-05-03,8.0,"Computadora Portátil 15""",7.0,370.52,6.0,Stark Industries,6.0,ElectroShop Oeste
2024-05-05,16.0,Refrigerador Triple Puerta,3.0,498.89,9.0,Pied Piper,9.0,Tienda Online Plus
2024-08-20,29.0,Refrigerador Compacto,1.0,505.13,8.0,Dunder Mifflin,15.0,ElectroShop Express
2024-02-15,23.0,"Tablet - 12""",5.0,814.84,3.0,Initech,11.0,Tienda Norte
2022-12-05,12.0,"Televisor LED 55""",7.0,837.83,10.0,Hooli,15.0,ElectroShop Express
2022-01-29,16.0,Refrigerador Triple Puerta,1.0,83.0,1.0,ACME Corp,8.0,ElectroShop Este
2023-04-28,27.0,Lavadora Carga Superior,2.0,1331.94,2.0,Globex Corporation,11.0,Tienda Norte
2022-03-29,18.0,Aspiradora Robot,9.0,913.95,9.0,Pied Piper,6.0,ElectroShop Oeste
2023-12-18,25.0,Teléfono Inteligente 256GB,7.0,1170.03,11.0,Biohazard Inc,8.0,ElectroShop Este
2024-06-02,6.0,Licuadora 600W,9.0,1408.62,8.0,Dunder Mifflin,1.0,ElectroShop Online
2024-04-13,NULL,NULL,NULL,NULL,10.0,Hooli,6.0,ElectroShop Oeste
2024-09-24,1.0,"Televisor LED 55""",3.0,1041.83,9.0,Pied Piper,5.0,Tienda Premium
2022-04-28,NULL,NULL,NULL,NULL,9.0,Pied Piper,5.0,Tienda Premium
2022-06-27,30.0,Parlante Bluetooth,4.0,362.04,2.0,Globex Corporation,9.0,Tienda Online Plus
2023-04-01,5.0,Aspiradora Sin Bolsa,8.0,622.2,10.0,Hooli,5.0,Tienda Premium
2022-08-09,27.0,Lavadora Carga Superior,1.0,406.55,4.0,Umbrella Corp,12.0,Outlet Sur
2022-07-04,19.0,Batidora de Mano,2.0,512.3,11.0,Biohazard Inc,6.0,ElectroShop Oeste
2022-03-28,NULL,NULL,NULL,NULL,15.0,LexCorp,2.0,Tienda Central
2024-08-27,26.0,"Televisor OLED 55""",10.0,848.96,12.0,Cyberdyne Systems,6.0,ElectroShop Oeste
2022-07-19,14.0,Refrigerador Simple Puerta,1.0,560.67,6.0,Stark Industries,6.0,ElectroShop Oeste
2024-05-26,26.0,"Televisor OLED 55""",10.0,687.35,11.0,Biohazard Inc,20.0,ElectroShop Store
2024-04-07,11.0,phone,9.0,98.98,1.0,ACME Corp,8.0,ElectroShop Este
2024-06-07,21.0,Home Theater 7.1,2.0,286.31,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2023-09-17,25.0,Teléfono Inteligente 256GB,8.0,1224.34,13.0,Tyrell Corp,19.0,Tienda Plus
2023-09-30,24.0,Smartwatch Deportivo,8.0,904.24,9.0,Pied Piper,17.0,Tienda Virtual Sur
2024-11-06,23.0,"Tablet - 12""",4.0,799.41,4.0,Umbrella Corp,5.0,Tienda Premium
2022-09-08,28.0,Cafetera Espresso,3.0,733.25,1.0,ACME Corp,5.0,Tienda Premium
2023-03-04,15.0,"Televisor LED 65""",10.0,209.27,15.0,LexCorp,17.0,Tienda Virtual Sur
2022-11-01,4.0,Microondas 20L,5.0,814.06,12.0,Cyberdyne Systems,8.0,ElectroShop Este
2024-05-18,8.0,"Computadora Portátil 15""",4.0,1085.63,7.0,Wayne Enterprises,17.0,Tienda Virtual Sur
2023-03-09,25.0,Teléfono Inteligente 256GB,1.0,849.51,12.0,Cyberdyne Systems,14.0,NULL
2024-05-13,19.0,Batidora de Mano,5.0,69.61,12.0,Cyberdyne Systems,NULL,NULL
2023-04-28,20.0,Lavadora Secadora,2.0,539.07,3.0,Initech,17.0,Tienda Virtual Sur
2022-11-05,5.0,Aspiradora Sin Bolsa,2.0,143.61,14.0,Blue Sun Corporation,19.0,Tienda Plus
2024-02-05,23.0,"Tablet - 12""",1.0,1012.11,2.0,Globex Corporation,12.0,Outlet Sur
2022-08-21,6.0,Licuadora 600W,2.0,1381.28,11.0,Biohazard Inc,2.0,Tienda Central
2023-09-09,6.0,Licuadora 600W,9.0,188.85,1.0,ACME Corp,18.0,ElectroShop Satélite
2022-03-02,1.0,"Televisor LED 55""",7.0,370.72,13.0,Tyrell Corp,12.0,Outlet Sur
2023-02-03,5.0,Aspiradora Sin Bolsa,1.0,1096.77,9.0,Pied Piper,4.0,ElectroShop Sur
2022-08-29,5.0,Aspiradora Sin Bolsa,2.0,398.41,13.0,Tyrell Corp,11.0,Tienda Norte
2022-04-14,11.0,phone,8.0,244.87,12.0,Cyberdyne Systems,15.0,ElectroShop Express
2024-02-17,NULL,NULL,NULL,NULL,5.0,Weyland-Yutani,14.0,NULL
2023-06-22,8.0,"Computadora Portátil 15""",10.0,853.26,4.0,Umbrella Corp,20.0,ElectroShop Store
2023-04-17,1.0,"Televisor LED 55""",1.0,1397.99,4.0,Umbrella Corp,13.0,ElectroShop Norte
2024-02-18,7.0,Home Theater 5.1,3.0,238.75,7.0,Wayne Enterprises,12.0,Outlet Sur
2022-04-07,9.0,"Tablet 10""",1.0,702.33,3.0,Initech,18.0,ElectroShop Satélite
2022-11-05,30.0,Parlante Bluetooth,9.0,591.47,5.0,Weyland-Yutani,15.0,ElectroShop Express
2024-10-25,6.0,Licuadora 600W,6.0,671.89,12.0,Cyberdyne Systems,18.0,ElectroShop Satélite
2023-01-07,18.0,Aspiradora Robot,1.0,433.14,3.0,Initech,3.0,Outlet Norte
2022-08-01,16.0,Refrigerador Triple Puerta,4.0,151.91,13.0,Tyrell Corp,6.0,ElectroShop Oeste
2024-01-23,7.0,Home Theater 5.1,7.0,1387.03,14.0,Blue Sun Corporation,5.0,Tienda Premium
2022-06-16,22.0,"Laptop Gamer 15""",10.0,1305.11,12.0,Cyberdyne Systems,17.0,Tienda Virtual Sur
2023-02-04,7.0,Home Theater 5.1,3.0,608.43,12.0,Cyberdyne Systems,9.0,Tienda Online Plus
2024-04-17,3.0,Refrigerador Doble Puerta,3.0,436.18,5.0,Weyland-Yutani,1.0,ElectroShop Online
2022-10-27,19.0,Batidora de Mano,1.0,1009.18,2.0,Globex Corporation,9.0,Tienda Online Plus
2022-03-11,15.0,"Televisor LED 65""",5.0,1132.12,5.0,Weyland-Yutani,6.0,ElectroShop Oeste
2024-03-27,3.0,Refrigerador Doble Puerta,10.0,933.69,12.0,Cyberdyne Systems,4.0,ElectroShop Sur
2024-02-03,19.0,Batidora de Mano,4.0,626.81,7.0,Wayne Enterprises,19.0,Tienda Plus
2023-02-08,29.0,Refrigerador Compacto,7.0,174.99,15.0,LexCorp,NULL,NULL
2024-07-02,6.0,Licuadora 600W,1.0,169.86,14.0,Blue Sun Corporation,6.0,ElectroShop Oeste
2022-10-26,12.0,"Televisor LED 55""",2.0,1100.35,7.0,Wayne Enterprises,18.0,ElectroShop Satélite
2023-07-02,7.0,Home Theater 5.1,4.0,1411.23,5.0,Weyland-Yutani,NULL,NULL
2024-03-12,6.0,Licuadora 600W,9.0,1172.25,7.0,Wayne Enterprises,11.0,Tienda Norte
2022-11-02,19.0,Batidora de Mano,6.0,1499.08,9.0,Pied Piper,2.0,Tienda Central
2024-04-16,17.0,Microondas 25L,3.0,327.51,9.0,Pied Piper,12.0,Outlet Sur
2022-03-02,8.0,"Computadora Portátil 15""",3.0,546.94,6.0,Stark Industries,11.0,Tienda Norte
2024-06-13,15.0,"Televisor LED 65""",2.0,491.98,3.0,Initech,13.0,ElectroShop Norte
2023-12-17,26.0,"Televisor OLED 55""",4.0,467.87,3.0,Initech,8.0,ElectroShop Este
2024-02-28,10.0,Smartwatch,6.0,1131.47,1.0,ACME Corp,13.0,ElectroShop Norte
2024-07-19,23.0,"Tablet - 12""",4.0,728.4,14.0,Blue Sun Corporation,2.0,Tienda Central
2023-03-05,21.0,Home Theater 7.1,1.0,1087.15,7.0,Wayne Enterprises,2.0,Tienda Central
2023-05-26,24.0,Smartwatch Deportivo,9.0,1108.46,NULL,NULL,1.0,ElectroShop Online
2024-03-22,18.0,Aspiradora Robot,9.0,435.8,7.0,Wayne Enterprises,15.0,ElectroShop Express
2023-08-13,29.0,Refrigerador Compacto,5.0,381.34,14.0,Blue Sun Corporation,15.0,ElectroShop Express
2024-05-18,6.0,Licuadora 600W,3.0,269.38,11.0,Biohazard Inc,5.0,Tienda Premium
2023-02-04,21.0,Home Theater 7.1,1.0,499.47,9.0,Pied Piper,NULL,NULL
2024-06-27,24.0,Smartwatch Deportivo,5.0,493.23,NULL,NULL,13.0,ElectroShop Norte
2023-09-29,26.0,"Televisor OLED 55""",8.0,333.05,11.0,Biohazard Inc,9.0,Tienda Online Plus
2022-04-27,6.0,Licuadora 600W,7.0,449.38,11.0,Biohazard Inc,20.0,ElectroShop Store
2023-08-21,15.0,"Televisor LED 65""",1.0,989.01,14.0,Blue Sun Corporation,9.0,Tienda Online Plus
2023-03-05,1.0,"Televisor LED 55""",9.0,913.75,8.0,Dunder Mifflin,10.0,ElectroShop California
2022-07-15,7.0,Home Theater 5.1,1.0,699.42,14.0,Blue Sun Corporation,17.0,Tienda Virtual Sur
2023-07-14,12.0,"Televisor LED 55""",2.0,576.11,11.0,Biohazard Inc,1.0,ElectroShop Online
2024-03-11,28.0,Cafetera Espresso,8.0,132.43,1.0,ACME Corp,9.0,Tienda Online Plus
2024-07-25,4.0,Microondas 20L,7.0,298.61,6.0,Stark Industries,1.0,ElectroShop Online
2022-04-30,3.0,Refrigerador Doble Puerta,2.0,1140.9,13.0,Tyrell Corp,14.0,NULL
2022-08-01,22.0,"Laptop Gamer 15""",7.0,702.78,10.0,Hooli,3.0,Outlet Norte
2022-01-15,5.0,Aspiradora Sin Bolsa,3.0,906.53,15.0,LexCorp,13.0,ElectroShop Norte
2023-01-16,15.0,"Televisor LED 65""",9.0,359.21,15.0,LexCorp,14.0,NULL
2024-11-08,11.0,phone,1.0,1367.77,15.0,LexCorp,20.0,ElectroShop Store
2024-01-26,8.0,"Computadora Portátil 15""",1.0,448.02,5.0,Weyland-Yutani,12.0,Outlet Sur
2024-11-11,23.0,"Tablet - 12""",4.0,118.12,2.0,Globex Corporation,10.0,ElectroShop California
2022-04-30,21.0,Home Theater 7.1,7.0,352.7,15.0,LexCorp,14.0,NULL
2024-06-03,23.0,"Tablet - 12""",6.0,635.86,13.0,Tyrell Corp,19.0,Tienda Plus
2024-04-05,20.0,Lavadora Secadora,7.0,230.66,4.0,Umbrella Corp,10.0,ElectroShop California
2024-11-04,27.0,Lavadora Carga Superior,7.0,697.84,11.0,Biohazard Inc,18.0,ElectroShop Satélite
2022-03-05,21.0,Home Theater 7.1,5.0,1275.52,5.0,Weyland-Yutani,6.0,ElectroShop Oeste
2023-11-24,30.0,Parlante Bluetooth,1.0,1347.88,2.0,Globex Corporation,12.0,Outlet Sur
2022-10-19,4.0,Microondas 20L,6.0,146.34,14.0,Blue Sun Corporation,5.0,Tienda Premium
2022-11-24,27.0,Lavadora Carga Superior,9.0,172.77,14.0,Blue Sun Corporation,2.0,Tienda Central
2024-04-21,23.0,"Tablet - 12""",3.0,780.82,15.0,LexCorp,6.0,ElectroShop Oeste
2023-06-08,25.0,Teléfono Inteligente 256GB,7.0,496.22,13.0,Tyrell Corp,2.0,Tienda Central
2022-06-13,1.0,"Televisor LED 55""",6.0,1204.74,NULL,NULL,13.0,ElectroShop Norte
2022-12-14,8.0,"Computadora Portátil 15""",8.0,535.74,15.0,LexCorp,10.0,ElectroShop California
2022-11-11,24.0,Smartwatch Deportivo,6.0,1389.5,11.0,Biohazard Inc,10.0,ElectroShop California
2022-03-09,NULL,NULL,NULL,NULL,14.0,Blue Sun Corporation,15.0,ElectroShop Express
2024-04-18,29.0,Refrigerador Compacto,10.0,507.92,NULL,NULL,1.0,ElectroShop Online
2022-12-21,10.0,Smartwatch,2.0,1458.11,5.0,Weyland-Yutani,3.0,Outlet Norte
2022-05-02,24.0,Smartwatch Deportivo,9.0,126.09,8.0,Dunder Mifflin,5.0,Tienda Premium
2023-07-10,13.0,Lavadora 10kg,1.0,1340.61,12.0,Cyberdyne Systems,NULL,NULL
2024-03-10,3.0,Refrigerador Doble Puerta,5.0,854.34,10.0,Hooli,2.0,Tienda Central
2024-07-21,17.0,Microondas 25L,10.0,1066.44,11.0,Biohazard Inc,20.0,ElectroShop Store
2022-06-19,10.0,Smartwatch,1.0,778.09,11.0,Biohazard Inc,10.0,ElectroShop California
2024-11-02,6.0,Licuadora 600W,1.0,763.43,12.0,Cyberdyne Systems,19.0,Tienda Plus
2023-11-21,22.0,"Laptop Gamer 15""",6.0,684.98,4.0,Umbrella Corp,12.0,Outlet Sur
2022-09-16,1.0,"Televisor LED 55""",6.0,70.34,3.0,Initech,NULL,NULL
2023-11-05,25.0,Teléfono Inteligente 256GB,7.0,843.83,2.0,Globex Corporation,17.0,Tienda Virtual Sur
2023-06-29,28.0,Cafetera Espresso,10.0,1119.15,14.0,Blue Sun Corporation,9.0,Tienda Online Plus
2022-06-24,7.0,Home Theater 5.1,1.0,317.6,9.0,Pied Piper,8.0,ElectroShop Este
2023-11-13,2.0,Lavadora 8kg,7.0,560.56,12.0,Cyberdyne Systems,12.0,Outlet Sur
2022-07-23,3.0,Refrigerador Doble Puerta,8.0,1019.31,10.0,Hooli,14.0,NULL
2024-07-05,22.0,"Laptop Gamer 15""",4.0,792.86,14.0,Blue Sun Corporation,10.0,ElectroShop California
2023-01-02,11.0,phone,6.0,810.36,2.0,Globex Corporation,12.0,Outlet Sur
2022-11-19,19.0,Batidora de Mano,3.0,285.34,15.0,LexCorp,7.0,Tienda Express
2023-09-10,6.0,Licuadora 600W,8.0,300.45,1.0,ACME Corp,NULL,NULL
2023-10-11,11.0,phone,3.0,400.28,14.0,Blue Sun Corporation,5.0,Tienda Premium
2023-03-24,16.0,Refrigerador Triple Puerta,2.0,102.77,3.0,Initech,14.0,NULL
2022-04-27,28.0,Cafetera Espresso,3.0,1083.75,5.0,Weyland-Yutani,8.0,ElectroShop Este
2024-03-25,27.0,Lavadora Carga Superior,7.0,276.35,1.0,ACME Corp,1.0,ElectroShop Online
2023-07-31,21.0,Home Theater 7.1,9.0,494.13,7.0,Wayne Enterprises,13.0,ElectroShop Norte
2022-07-20,NULL,NULL,NULL,NULL,4.0,Umbrella Corp,15.0,ElectroShop Express
2023-10-11,7.0,Home Theater 5.1,10.0,91.67,5.0,Weyland-Yutani,13.0,ElectroShop Norte
2024-08-25,5.0,Aspiradora Sin Bolsa,3.0,953.63,7.0,Wayne Enterprises,13.0,ElectroShop Norte
2023-08-13,16.0,Refrigerador Triple Puerta,7.0,510.97,7.0,Wayne Enterprises,7.0,Tienda Express
2024-08-07,12.0,"Televisor LED 55""",5.0,331.17,5.0,Weyland-Yutani,8.0,ElectroShop Este
2024-04-17,2.0,Lavadora 8kg,10.0,169.94,14.0,Blue Sun Corporation,6.0,ElectroShop Oeste
2022-12-26,28.0,Cafetera Espresso,4.0,1313.64,2.0,Globex Corporation,6.0,ElectroShop Oeste
2022-07-19,26.0,"Televisor OLED 55""",5.0,1178.19,14.0,Blue Sun Corporation,8.0,ElectroShop Este
2024-02-21,29.0,Refrigerador Compacto,6.0,592.26,7.0,Wayne Enterprises,19.0,Tienda Plus
2024-04-01,19.0,Batidora de Mano,2.0,1182.53,9.0,Pied Piper,14.0,NULL
